scenario_id,family_id,category,fault_type,target_V_pu,grid,scr,Rg_ohm,Lg_H,P_load,Q_load,power_factor,t_fault,fault_dur,recover_to_0p9_s,T_sim,trans_resistance,random_seed,xr_ratio,duration_bin_s,scenario_profile
152,76,LVRT,sym3ph,0.35,medium,5.0,15.8114,0.150988,286228.3,174179.4,0.8543,0.017676,0.5123,2.0,2.0299,0.6101,20260609,3.0,0.5,expanded
153,77,LVRT,sym3ph,0.35,medium,5.0,8.2199,0.156989,346432.2,146665.5,0.9209,0.01968,0.1434,2.0,1.663,0.3446,20260609,6.0,0.16,expanded
154,77,LVRT,sym3ph,0.35,medium,5.0,8.2199,0.156989,335868.0,162924.1,0.8997,0.026859,0.1469,2.0,1.6738,0.3093,20260609,6.0,0.16,expanded
155,78,LVRT,sym3ph,0.35,medium,5.0,8.2199,0.156989,331921.7,187328.7,0.8709,0.019843,0.4709,2.0,1.9907,0.5917,20260609,6.0,0.5,expanded
156,78,LVRT,sym3ph,0.35,medium,5.0,8.2199,0.156989,343204.3,209098.9,0.854,0.025958,0.5025,2.0,2.0285,0.0512,20260609,6.0,0.5,expanded
157,79,LVRT,sym3ph,0.35,strong,10.0,13.8675,0.066212,316427.3,127555.4,0.9275,0.018259,0.1649,2.0,1.6831,0.1049,20260609,1.5,0.16,expanded
158,79,LVRT,sym3ph,0.35,strong,10.0,13.8675,0.066212,312177.1,164527.1,0.8847,0.014838,0.1534,2.0,1.6683,0.0917,20260609,1.5,0.16,expanded
159,80,LVRT,sym3ph,0.35,strong,10.0,13.8675,0.066212,328603.8,175595.5,0.882,0.029876,0.4618,2.0,1.9917,0.452,20260609,1.5,0.5,expanded
160,80,LVRT,sym3ph,0.35,strong,10.0,13.8675,0.066212,283107.5,115646.8,0.9257,0.019426,0.4635,2.0,1.983,0.7414,20260609,1.5,0.5,expanded
161,81,LVRT,sym3ph,0.35,strong,10.0,7.9057,0.075494,316113.9,178028.7,0.8713,0.029373,0.1614,2.0,1.6908,0.485,20260609,3.0,0.16,expanded
162,81,LVRT,sym3ph,0.35,strong,10.0,7.9057,0.075494,338320.2,151875.4,0.9123,0.023149,0.1691,2.0,1.6922,0.6541,20260609,3.0,0.16,expanded
163,82,LVRT,sym3ph,0.35,strong,10.0,7.9057,0.075494,343716.7,175782.7,0.8903,0.012046,0.5229,2.0,2.0349,0.4788,20260609,3.0,0.5,expanded
164,82,LVRT,sym3ph,0.35,strong,10.0,7.9057,0.075494,316110.4,105572.5,0.9485,0.029986,0.4587,2.0,1.9887,0.2224,20260609,3.0,0.5,expanded
165,83,LVRT,sym3ph,0.35,strong,10.0,4.11,0.078495,298021.5,158833.4,0.8825,0.015352,0.1454,2.0,1.6608,0.3169,20260609,6.0,0.16,expanded
166,83,LVRT,sym3ph,0.35,strong,10.0,4.11,0.078495,336608.1,116933.7,0.9446,0.026929,0.1685,2.0,1.6954,0.1151,20260609,6.0,0.16,expanded
167,84,LVRT,sym3ph,0.35,strong,10.0,4.11,0.078495,287365.1,108448.5,0.9356,0.024743,0.4821,2.0,2.0069,0.1908,20260609,6.0,0.5,expanded
168,84,LVRT,sym3ph,0.35,strong,10.0,4.11,0.078495,342074.2,166585.2,0.8991,0.017604,0.45,2.0,1.9676,0.7263,20260609,6.0,0.5,expanded
169,85,LVRT,sym3ph,0.35,very_strong,15.0,9.245,0.044142,290521.9,150878.7,0.8875,0.017561,0.1775,2.0,1.695,0.7887,20260609,1.5,0.16,expanded
170,85,LVRT,sym3ph,0.35,very_strong,15.0,9.245,0.044142,282204.2,172079.8,0.8538,0.028741,0.1739,2.0,1.7026,0.611,20260609,1.5,0.16,expanded
171,86,LVRT,sym3ph,0.35,very_strong,15.0,9.245,0.044142,291919.5,130440.3,0.913,0.027435,0.5401,2.0,2.0675,0.1386,20260609,1.5,0.5,expanded
172,86,LVRT,sym3ph,0.35,very_strong,15.0,9.245,0.044142,324235.6,178135.3,0.8764,0.028142,0.4883,2.0,2.0164,0.0698,20260609,1.5,0.5,expanded
173,87,LVRT,sym3ph,0.35,very_strong,15.0,5.2705,0.050329,305016.0,141471.0,0.9072,0.018751,0.1514,2.0,1.6702,0.6322,20260609,3.0,0.16,expanded
174,87,LVRT,sym3ph,0.35,very_strong,15.0,5.2705,0.050329,316092.0,148169.7,0.9055,0.023175,0.1628,2.0,1.686,0.5854,20260609,3.0,0.16,expanded
175,88,LVRT,sym3ph,0.35,very_strong,15.0,5.2705,0.050329,322935.8,153463.2,0.9032,0.018767,0.4941,2.0,2.0129,0.6603,20260609,3.0,0.5,expanded
176,88,LVRT,sym3ph,0.35,very_strong,15.0,5.2705,0.050329,325528.5,197149.0,0.8554,0.024705,0.5231,2.0,2.0478,0.5981,20260609,3.0,0.5,expanded
177,89,LVRT,sym3ph,0.35,very_strong,15.0,2.74,0.05233,300189.6,135921.6,0.911,0.022159,0.1441,2.0,1.6663,0.1821,20260609,6.0,0.16,expanded
178,89,LVRT,sym3ph,0.35,very_strong,15.0,2.74,0.05233,330482.0,173105.5,0.8858,0.026098,0.1623,2.0,1.6884,0.3561,20260609,6.0,0.16,expanded
179,90,LVRT,sym3ph,0.35,very_strong,15.0,2.74,0.05233,293897.1,179058.1,0.854,0.021109,0.5474,2.0,2.0685,0.145,20260609,6.0,0.5,expanded
180,90,LVRT,sym3ph,0.35,very_strong,15.0,2.74,0.05233,307567.4,178818.4,0.8645,0.014714,0.4975,2.0,2.0122,0.7373,20260609,6.0,0.5,expanded
181,91,LVRT,sym3ph,0.5,very_weak,2.0,69.3375,0.331062,346076.7,143863.3,0.9234,0.021518,0.1512,2.0,1.6727,0.4773,20260609,1.5,0.16,expanded
182,91,LVRT,sym3ph,0.5,very_weak,2.0,69.3375,0.331062,312087.7,140749.5,0.9116,0.026724,0.1511,2.0,1.6778,0.5428,20260609,1.5,0.16,expanded
183,92,LVRT,sym3ph,0.5,very_weak,2.0,69.3375,0.331062,310952.0,118627.7,0.9343,0.014561,0.4599,2.0,1.9744,0.3568,20260609,1.5,0.5,expanded
184,92,LVRT,sym3ph,0.5,very_weak,2.0,69.3375,0.331062,285976.4,98144.4,0.9458,0.017871,0.5383,2.0,2.0562,0.4625,20260609,1.5,0.5,expanded
185,93,LVRT,sym3ph,0.5,very_weak,2.0,39.5285,0.377469,328964.5,173725.9,0.8843,0.021131,0.178,2.0,1.6991,0.2804,20260609,3.0,0.16,expanded
186,93,LVRT,sym3ph,0.5,very_weak,2.0,39.5285,0.377469,359759.3,210947.1,0.8626,0.014692,0.1719,2.0,1.6866,0.2126,20260609,3.0,0.16,expanded
187,94,LVRT,sym3ph,0.5,very_weak,2.0,39.5285,0.377469,335374.2,113159.3,0.9475,0.017362,0.4875,2.0,2.0048,0.3207,20260609,3.0,0.5,expanded
188,94,LVRT,sym3ph,0.5,very_weak,2.0,39.5285,0.377469,314859.2,118241.9,0.9362,0.012119,0.4576,2.0,1.9697,0.1467,20260609,3.0,0.5,expanded
189,95,LVRT,sym3ph,0.5,very_weak,2.0,20.5499,0.392474,316739.4,161095.4,0.8913,0.013333,0.1477,2.0,1.661,0.1678,20260609,6.0,0.16,expanded
190,95,LVRT,sym3ph,0.5,very_weak,2.0,20.5499,0.392474,296985.8,178787.9,0.8567,0.021295,0.1791,2.0,1.7004,0.4304,20260609,6.0,0.16,expanded
191,96,LVRT,sym3ph,0.5,very_weak,2.0,20.5499,0.392474,309055.0,114683.8,0.9375,0.025228,0.4817,2.0,2.0069,0.4491,20260609,6.0,0.5,expanded
192,96,LVRT,sym3ph,0.5,very_weak,2.0,20.5499,0.392474,308088.0,157532.3,0.8904,0.029888,0.4658,2.0,1.9957,0.2653,20260609,6.0,0.5,expanded
193,97,LVRT,sym3ph,0.5,weak,3.0,46.225,0.220708,280230.1,139241.8,0.8955,0.026901,0.1454,2.0,1.6723,0.5553,20260609,1.5,0.16,expanded
194,97,LVRT,sym3ph,0.5,weak,3.0,46.225,0.220708,308983.4,188500.9,0.8537,0.021705,0.164,2.0,1.6857,0.3247,20260609,1.5,0.16,expanded
195,98,LVRT,sym3ph,0.5,weak,3.0,46.225,0.220708,354090.4,154662.1,0.9164,0.024774,0.5186,2.0,2.0433,0.4176,20260609,1.5,0.5,expanded
196,98,LVRT,sym3ph,0.5,weak,3.0,46.225,0.220708,349179.9,183477.3,0.8852,0.015975,0.4946,2.0,2.0106,0.6322,20260609,1.5,0.5,expanded
197,99,LVRT,sym3ph,0.5,weak,3.0,26.3523,0.251646,343824.4,185108.0,0.8805,0.012923,0.163,2.0,1.6759,0.1356,20260609,3.0,0.16,expanded
198,99,LVRT,sym3ph,0.5,weak,3.0,26.3523,0.251646,319872.6,120081.3,0.9362,0.027526,0.1726,2.0,1.7001,0.1522,20260609,3.0,0.16,expanded
199,100,LVRT,sym3ph,0.5,weak,3.0,26.3523,0.251646,322225.9,170055.5,0.8844,0.021243,0.4759,2.0,1.9971,0.3145,20260609,3.0,0.5,expanded
200,100,LVRT,sym3ph,0.5,weak,3.0,26.3523,0.251646,358343.7,205216.9,0.8678,0.021041,0.4636,2.0,1.9847,0.6254,20260609,3.0,0.5,expanded
201,101,LVRT,sym3ph,0.5,weak,3.0,13.6999,0.261649,354642.5,214895.4,0.8552,0.022988,0.1508,2.0,1.6738,0.2951,20260609,6.0,0.16,expanded
202,101,LVRT,sym3ph,0.5,weak,3.0,13.6999,0.261649,336470.0,187496.9,0.8735,0.012012,0.1781,2.0,1.6901,0.2397,20260609,6.0,0.16,expanded
203,102,LVRT,sym3ph,0.5,weak,3.0,13.6999,0.261649,344678.5,160778.8,0.9063,0.029371,0.4885,2.0,2.0179,0.7068,20260609,6.0,0.5,expanded
204,102,LVRT,sym3ph,0.5,weak,3.0,13.6999,0.261649,352517.6,202425.0,0.8672,0.019816,0.4915,2.0,2.0114,0.3633,20260609,6.0,0.5,expanded
205,103,LVRT,sym3ph,0.5,medium,5.0,27.735,0.132425,324198.8,146105.5,0.9117,0.021504,0.1478,2.0,1.6693,0.6999,20260609,1.5,0.16,expanded
206,103,LVRT,sym3ph,0.5,medium,5.0,27.735,0.132425,356700.0,185220.3,0.8875,0.015098,0.163,2.0,1.6781,0.442,20260609,1.5,0.16,expanded
207,104,LVRT,sym3ph,0.5,medium,5.0,27.735,0.132425,328812.7,198956.5,0.8556,0.02528,0.5138,2.0,2.0391,0.6262,20260609,1.5,0.5,expanded
208,104,LVRT,sym3ph,0.5,medium,5.0,27.735,0.132425,346044.5,206557.9,0.8587,0.024514,0.466,2.0,1.9905,0.3203,20260609,1.5,0.5,expanded
209,105,LVRT,sym3ph,0.5,medium,5.0,15.8114,0.150988,326702.8,190035.2,0.8644,0.026576,0.154,2.0,1.6806,0.467,20260609,3.0,0.16,expanded
210,105,LVRT,sym3ph,0.5,medium,5.0,15.8114,0.150988,343805.0,132031.0,0.9335,0.013374,0.1582,2.0,1.6716,0.0804,20260609,3.0,0.16,expanded
211,106,LVRT,sym3ph,0.5,medium,5.0,15.8114,0.150988,320764.2,163345.6,0.8911,0.028916,0.5188,2.0,2.0477,0.7722,20260609,3.0,0.5,expanded
212,106,LVRT,sym3ph,0.5,medium,5.0,15.8114,0.150988,294739.8,134180.0,0.9101,0.020896,0.4675,2.0,1.9884,0.4827,20260609,3.0,0.5,expanded
213,107,LVRT,sym3ph,0.5,medium,5.0,8.2199,0.156989,329092.0,151825.7,0.908,0.027698,0.162,2.0,1.6897,0.6656,20260609,6.0,0.16,expanded
214,107,LVRT,sym3ph,0.5,medium,5.0,8.2199,0.156989,288054.6,111746.6,0.9323,0.015957,0.1498,2.0,1.6657,0.6901,20260609,6.0,0.16,expanded
215,108,LVRT,sym3ph,0.5,medium,5.0,8.2199,0.156989,282576.7,95971.4,0.9469,0.013817,0.5007,2.0,2.0146,0.094,20260609,6.0,0.5,expanded
216,108,LVRT,sym3ph,0.5,medium,5.0,8.2199,0.156989,358024.2,153387.7,0.9192,0.023584,0.4796,2.0,2.0032,0.603,20260609,6.0,0.5,expanded
217,109,LVRT,sym3ph,0.5,strong,10.0,13.8675,0.066212,296062.3,97755.4,0.9496,0.022111,0.1559,2.0,1.678,0.4572,20260609,1.5,0.16,expanded
218,109,LVRT,sym3ph,0.5,strong,10.0,13.8675,0.066212,300618.5,118590.6,0.9302,0.022999,0.1514,2.0,1.6744,0.7234,20260609,1.5,0.16,expanded
219,110,LVRT,sym3ph,0.5,strong,10.0,13.8675,0.066212,314213.9,123061.7,0.9311,0.015439,0.4515,2.0,1.9669,0.5807,20260609,1.5,0.5,expanded
220,110,LVRT,sym3ph,0.5,strong,10.0,13.8675,0.066212,322301.6,175651.9,0.8781,0.025912,0.5461,2.0,2.072,0.7427,20260609,1.5,0.5,expanded
221,111,LVRT,sym3ph,0.5,strong,10.0,7.9057,0.075494,344609.6,126250.8,0.939,0.022179,0.146,2.0,1.6681,0.2763,20260609,3.0,0.16,expanded
222,111,LVRT,sym3ph,0.5,strong,10.0,7.9057,0.075494,326154.6,180915.2,0.8745,0.026322,0.1548,2.0,1.6811,0.4866,20260609,3.0,0.16,expanded
223,112,LVRT,sym3ph,0.5,strong,10.0,7.9057,0.075494,320767.4,176002.0,0.8767,0.018701,0.4721,2.0,1.9908,0.4014,20260609,3.0,0.5,expanded
224,112,LVRT,sym3ph,0.5,strong,10.0,7.9057,0.075494,356104.8,121118.0,0.9467,0.025313,0.5477,2.0,2.073,0.1505,20260609,3.0,0.5,expanded
225,113,LVRT,sym3ph,0.5,strong,10.0,4.11,0.078495,302802.3,172772.0,0.8686,0.025999,0.141,2.0,1.667,0.4964,20260609,6.0,0.16,expanded
226,113,LVRT,sym3ph,0.5,strong,10.0,4.11,0.078495,313736.9,175161.5,0.8731,0.014887,0.1476,2.0,1.6625,0.2627,20260609,6.0,0.16,expanded
227,114,LVRT,sym3ph,0.5,strong,10.0,4.11,0.078495,296245.0,138023.7,0.9064,0.020645,0.5222,2.0,2.0429,0.5586,20260609,6.0,0.5,expanded
228,114,LVRT,sym3ph,0.5,strong,10.0,4.11,0.078495,336027.1,197042.4,0.8626,0.01557,0.4808,2.0,1.9963,0.7572,20260609,6.0,0.5,expanded
229,115,LVRT,sym3ph,0.5,very_strong,15.0,9.245,0.044142,310862.2,124864.6,0.9279,0.012941,0.1494,2.0,1.6623,0.3935,20260609,1.5,0.16,expanded
230,115,LVRT,sym3ph,0.5,very_strong,15.0,9.245,0.044142,285647.7,167479.6,0.8627,0.025735,0.1573,2.0,1.683,0.3417,20260609,1.5,0.16,expanded
231,116,LVRT,sym3ph,0.5,very_strong,15.0,9.245,0.044142,307444.9,174092.1,0.8702,0.027517,0.4831,2.0,2.0106,0.2311,20260609,1.5,0.5,expanded
232,116,LVRT,sym3ph,0.5,very_strong,15.0,9.245,0.044142,351859.5,118276.7,0.9479,0.024792,0.4983,2.0,2.0231,0.7727,20260609,1.5,0.5,expanded
233,117,LVRT,sym3ph,0.5,very_strong,15.0,5.2705,0.050329,315239.4,106396.1,0.9475,0.029182,0.1484,2.0,1.6776,0.6387,20260609,3.0,0.16,expanded
234,117,LVRT,sym3ph,0.5,very_strong,15.0,5.2705,0.050329,344952.8,155657.3,0.9115,0.017604,0.1716,2.0,1.6892,0.6679,20260609,3.0,0.16,expanded
235,118,LVRT,sym3ph,0.5,very_strong,15.0,5.2705,0.050329,299002.4,174895.5,0.8632,0.026786,0.5062,2.0,2.033,0.761,20260609,3.0,0.5,expanded
236,118,LVRT,sym3ph,0.5,very_strong,15.0,5.2705,0.050329,329320.9,193967.3,0.8616,0.01891,0.4508,2.0,1.9697,0.5411,20260609,3.0,0.5,expanded
237,119,LVRT,sym3ph,0.5,very_strong,15.0,2.74,0.05233,299478.7,127900.1,0.9196,0.021223,0.1486,2.0,1.6698,0.7131,20260609,6.0,0.16,expanded
238,119,LVRT,sym3ph,0.5,very_strong,15.0,2.74,0.05233,313922.1,163535.7,0.8869,0.022774,0.1674,2.0,1.6902,0.3132,20260609,6.0,0.16,expanded
239,120,LVRT,sym3ph,0.5,very_strong,15.0,2.74,0.05233,322623.9,161344.1,0.8944,0.028232,0.487,2.0,2.0153,0.1305,20260609,6.0,0.5,expanded
240,120,LVRT,sym3ph,0.5,very_strong,15.0,2.74,0.05233,347029.9,190421.9,0.8767,0.012451,0.509,2.0,2.0215,0.1864,20260609,6.0,0.5,expanded
241,121,LVRT,sym3ph,0.7,very_weak,2.0,69.3375,0.331062,335117.5,171362.8,0.8903,0.023984,0.164,2.0,1.688,0.4947,20260609,1.5,0.16,expanded
242,121,LVRT,sym3ph,0.7,very_weak,2.0,69.3375,0.331062,357163.9,173787.5,0.8992,0.022362,0.1649,2.0,1.6873,0.1957,20260609,1.5,0.16,expanded
243,122,LVRT,sym3ph,0.7,very_weak,2.0,69.3375,0.331062,282375.3,113010.6,0.9284,0.012453,0.5257,2.0,2.0382,0.3618,20260609,1.5,0.5,expanded
244,122,LVRT,sym3ph,0.7,very_weak,2.0,69.3375,0.331062,301992.6,109835.3,0.9398,0.026798,0.4844,2.0,2.0112,0.0944,20260609,1.5,0.5,expanded
245,123,LVRT,sym3ph,0.7,very_weak,2.0,39.5285,0.377469,355586.3,148063.1,0.9232,0.017294,0.179,2.0,1.6963,0.2288,20260609,3.0,0.16,expanded
246,123,LVRT,sym3ph,0.7,very_weak,2.0,39.5285,0.377469,313440.0,180261.5,0.8669,0.014118,0.1602,2.0,1.6744,0.492,20260609,3.0,0.16,expanded
247,124,LVRT,sym3ph,0.7,very_weak,2.0,39.5285,0.377469,308659.3,150512.5,0.8988,0.028188,0.462,2.0,1.9902,0.5241,20260609,3.0,0.5,expanded
248,124,LVRT,sym3ph,0.7,very_weak,2.0,39.5285,0.377469,348067.0,118911.5,0.9463,0.025428,0.4805,2.0,2.0059,0.4789,20260609,3.0,0.5,expanded
249,125,LVRT,sym3ph,0.7,very_weak,2.0,20.5499,0.392474,349061.3,209937.5,0.857,0.02337,0.1626,2.0,1.6859,0.7163,20260609,6.0,0.16,expanded
250,125,LVRT,sym3ph,0.7,very_weak,2.0,20.5499,0.392474,324374.5,157952.3,0.8991,0.025016,0.1666,2.0,1.6916,0.7805,20260609,6.0,0.16,expanded
251,126,LVRT,sym3ph,0.7,very_weak,2.0,20.5499,0.392474,332950.0,197042.9,0.8606,0.018216,0.482,2.0,2.0003,0.1462,20260609,6.0,0.5,expanded
252,126,LVRT,sym3ph,0.7,very_weak,2.0,20.5499,0.392474,356475.6,143392.7,0.9278,0.021818,0.4751,2.0,1.9969,0.6128,20260609,6.0,0.5,expanded
253,127,LVRT,sym3ph,0.7,weak,3.0,46.225,0.220708,352531.5,189956.7,0.8803,0.027189,0.1531,2.0,1.6803,0.2028,20260609,1.5,0.16,expanded
254,127,LVRT,sym3ph,0.7,weak,3.0,46.225,0.220708,310055.6,114979.6,0.9376,0.024046,0.1521,2.0,1.6762,0.7874,20260609,1.5,0.16,expanded
255,128,LVRT,sym3ph,0.7,weak,3.0,46.225,0.220708,317639.9,148727.7,0.9056,0.029946,0.5476,2.0,2.0775,0.1086,20260609,1.5,0.5,expanded
256,128,LVRT,sym3ph,0.7,weak,3.0,46.225,0.220708,294003.4,145616.1,0.8961,0.027935,0.4858,2.0,2.0137,0.4943,20260609,1.5,0.5,expanded
257,129,LVRT,sym3ph,0.7,weak,3.0,26.3523,0.251646,343743.3,173524.8,0.8927,0.015044,0.1585,2.0,1.6736,0.7438,20260609,3.0,0.16,expanded
258,129,LVRT,sym3ph,0.7,weak,3.0,26.3523,0.251646,333636.3,137088.9,0.925,0.013204,0.1497,2.0,1.6629,0.5438,20260609,3.0,0.16,expanded
259,130,LVRT,sym3ph,0.7,weak,3.0,26.3523,0.251646,310075.7,186453.5,0.857,0.021901,0.4702,2.0,1.9921,0.3369,20260609,3.0,0.5,expanded
260,130,LVRT,sym3ph,0.7,weak,3.0,26.3523,0.251646,344814.8,150350.7,0.9167,0.015785,0.5321,2.0,2.0479,0.7434,20260609,3.0,0.5,expanded
261,131,LVRT,sym3ph,0.7,weak,3.0,13.6999,0.261649,324109.2,156167.0,0.9009,0.02904,0.1471,2.0,1.6762,0.5275,20260609,6.0,0.16,expanded
262,131,LVRT,sym3ph,0.7,weak,3.0,13.6999,0.261649,295981.1,137131.8,0.9073,0.029978,0.1559,2.0,1.6859,0.1013,20260609,6.0,0.16,expanded
263,132,LVRT,sym3ph,0.7,weak,3.0,13.6999,0.261649,288716.1,113709.2,0.9304,0.021647,0.4531,2.0,1.9748,0.086,20260609,6.0,0.5,expanded
264,132,LVRT,sym3ph,0.7,weak,3.0,13.6999,0.261649,323479.3,155894.9,0.9008,0.017446,0.5263,2.0,2.0438,0.5837,20260609,6.0,0.5,expanded
265,133,LVRT,sym3ph,0.7,medium,5.0,27.735,0.132425,348257.2,151222.5,0.9173,0.028753,0.1682,2.0,1.697,0.3507,20260609,1.5,0.16,expanded
266,133,LVRT,sym3ph,0.7,medium,5.0,27.735,0.132425,320951.2,155428.7,0.9,0.019387,0.166,2.0,1.6854,0.5678,20260609,1.5,0.16,expanded
267,134,LVRT,sym3ph,0.7,medium,5.0,27.735,0.132425,307753.6,117121.5,0.9346,0.01296,0.4973,2.0,2.0102,0.6892,20260609,1.5,0.5,expanded
268,134,LVRT,sym3ph,0.7,medium,5.0,27.735,0.132425,341986.4,193263.6,0.8706,0.025208,0.4742,2.0,1.9994,0.0789,20260609,1.5,0.5,expanded
269,135,LVRT,sym3ph,0.7,medium,5.0,15.8114,0.150988,332457.9,175149.8,0.8847,0.029073,0.147,2.0,1.6761,0.3457,20260609,3.0,0.16,expanded
270,135,LVRT,sym3ph,0.7,medium,5.0,15.8114,0.150988,358214.2,167132.9,0.9062,0.018613,0.1606,2.0,1.6792,0.7167,20260609,3.0,0.16,expanded
271,136,LVRT,sym3ph,0.7,medium,5.0,15.8114,0.150988,338596.9,155694.4,0.9086,0.022113,0.5031,2.0,2.0252,0.798,20260609,3.0,0.5,expanded
272,136,LVRT,sym3ph,0.7,medium,5.0,15.8114,0.150988,323275.3,154621.6,0.9021,0.021785,0.5461,2.0,2.0679,0.7108,20260609,3.0,0.5,expanded
273,137,LVRT,sym3ph,0.7,medium,5.0,8.2199,0.156989,352897.4,121149.1,0.9458,0.013403,0.1434,2.0,1.6568,0.2622,20260609,6.0,0.16,expanded
274,137,LVRT,sym3ph,0.7,medium,5.0,8.2199,0.156989,298198.5,130176.1,0.9165,0.021314,0.1744,2.0,1.6957,0.2546,20260609,6.0,0.16,expanded
275,138,LVRT,sym3ph,0.7,medium,5.0,8.2199,0.156989,325398.6,142978.0,0.9155,0.023155,0.4585,2.0,1.9816,0.442,20260609,6.0,0.5,expanded
276,138,LVRT,sym3ph,0.7,medium,5.0,8.2199,0.156989,338564.7,193013.0,0.8687,0.021662,0.5451,2.0,2.0668,0.3418,20260609,6.0,0.5,expanded
277,139,LVRT,sym3ph,0.7,strong,10.0,13.8675,0.066212,301945.2,182558.3,0.8557,0.017078,0.1645,2.0,1.6816,0.7735,20260609,1.5,0.16,expanded
278,139,LVRT,sym3ph,0.7,strong,10.0,13.8675,0.066212,335506.4,151442.6,0.9114,0.023192,0.1661,2.0,1.6893,0.2275,20260609,1.5,0.16,expanded
279,140,LVRT,sym3ph,0.7,strong,10.0,13.8675,0.066212,320318.7,108500.5,0.9471,0.02549,0.5234,2.0,2.0489,0.4226,20260609,1.5,0.5,expanded
280,140,LVRT,sym3ph,0.7,strong,10.0,13.8675,0.066212,312810.8,116198.8,0.9374,0.015511,0.4734,2.0,1.9889,0.7942,20260609,1.5,0.5,expanded
281,141,LVRT,sym3ph,0.7,strong,10.0,7.9057,0.075494,322512.0,198914.2,0.8511,0.012409,0.1533,2.0,1.6657,0.4042,20260609,3.0,0.16,expanded
282,141,LVRT,sym3ph,0.7,strong,10.0,7.9057,0.075494,291984.5,135543.7,0.907,0.024305,0.1423,2.0,1.6666,0.1834,20260609,3.0,0.16,expanded
283,142,LVRT,sym3ph,0.7,strong,10.0,7.9057,0.075494,294061.2,135632.0,0.9081,0.022367,0.46,2.0,1.9823,0.5649,20260609,3.0,0.5,expanded
284,142,LVRT,sym3ph,0.7,strong,10.0,7.9057,0.075494,291855.9,146837.1,0.8933,0.022705,0.5012,2.0,2.0239,0.3356,20260609,3.0,0.5,expanded
285,143,LVRT,sym3ph,0.7,strong,10.0,4.11,0.078495,302473.5,136378.0,0.9116,0.021769,0.1665,2.0,1.6883,0.7056,20260609,6.0,0.16,expanded
286,143,LVRT,sym3ph,0.7,strong,10.0,4.11,0.078495,326219.0,147977.4,0.9107,0.014616,0.1426,2.0,1.6572,0.5403,20260609,6.0,0.16,expanded
287,144,LVRT,sym3ph,0.7,strong,10.0,4.11,0.078495,316623.9,123756.2,0.9314,0.025312,0.4886,2.0,2.0139,0.6823,20260609,6.0,0.5,expanded
288,144,LVRT,sym3ph,0.7,strong,10.0,4.11,0.078495,320231.9,121842.7,0.9346,0.013986,0.5376,2.0,2.0516,0.729,20260609,6.0,0.5,expanded
289,145,LVRT,sym3ph,0.7,very_strong,15.0,9.245,0.044142,314488.3,129565.1,0.9246,0.021419,0.1676,2.0,1.6891,0.0923,20260609,1.5,0.16,expanded
290,145,LVRT,sym3ph,0.7,very_strong,15.0,9.245,0.044142,284591.7,96025.5,0.9475,0.025774,0.1407,2.0,1.6665,0.5426,20260609,1.5,0.16,expanded
291,146,LVRT,sym3ph,0.7,very_strong,15.0,9.245,0.044142,307322.2,168617.6,0.8767,0.025092,0.504,2.0,2.0291,0.4807,20260609,1.5,0.5,expanded
292,146,LVRT,sym3ph,0.7,very_strong,15.0,9.245,0.044142,355239.6,187293.5,0.8846,0.018802,0.45,2.0,1.9688,0.7069,20260609,1.5,0.5,expanded
293,147,LVRT,sym3ph,0.7,very_strong,15.0,5.2705,0.050329,307506.1,178589.6,0.8647,0.027806,0.1507,2.0,1.6785,0.3564,20260609,3.0,0.16,expanded
294,147,LVRT,sym3ph,0.7,very_strong,15.0,5.2705,0.050329,328489.1,196106.0,0.8586,0.021873,0.1504,2.0,1.6723,0.458,20260609,3.0,0.16,expanded
295,148,LVRT,sym3ph,0.7,very_strong,15.0,5.2705,0.050329,285837.4,119521.5,0.9226,0.025257,0.5451,2.0,2.0703,0.432,20260609,3.0,0.5,expanded
296,148,LVRT,sym3ph,0.7,very_strong,15.0,5.2705,0.050329,304374.5,146067.3,0.9016,0.015065,0.5451,2.0,2.0602,0.1726,20260609,3.0,0.5,expanded
297,149,LVRT,sym3ph,0.7,very_strong,15.0,2.74,0.05233,287765.6,112997.3,0.9308,0.013824,0.1474,2.0,1.6612,0.489,20260609,6.0,0.16,expanded
298,149,LVRT,sym3ph,0.7,very_strong,15.0,2.74,0.05233,340152.9,198131.3,0.8641,0.029058,0.174,2.0,1.703,0.4636,20260609,6.0,0.16,expanded
299,150,LVRT,sym3ph,0.7,very_strong,15.0,2.74,0.05233,310892.9,187959.5,0.8558,0.018313,0.4663,2.0,1.9846,0.6732,20260609,6.0,0.5,expanded
300,150,LVRT,sym3ph,0.7,very_strong,15.0,2.74,0.05233,328383.3,148002.4,0.9117,0.023251,0.4667,2.0,1.99,0.5262,20260609,6.0,0.5,expanded
301,151,LVRT,sym3ph,0.85,very_weak,2.0,69.3375,0.331062,296753.6,161608.2,0.8782,0.01357,0.1736,2.0,1.6871,0.2165,20260609,1.5,0.16,expanded
302,151,LVRT,sym3ph,0.85,very_weak,2.0,69.3375,0.331062,288095.9,148635.8,0.8887,0.015073,0.1539,2.0,1.6689,0.5723,20260609,1.5,0.16,expanded
303,152,LVRT,sym3ph,0.85,very_weak,2.0,69.3375,0.331062,326726.8,175929.3,0.8805,0.016116,0.5187,2.0,2.0348,0.5821,20260609,1.5,0.5,expanded
