scheme,scn_id,fault_bus,fault_type,r_fault,load_lvl,pv_pen,hpt_bus,survive,iq,reactive,Vn,limit,kvar,gate,recover,frt_pass,v_load,vdc_min,vdc_max,se_d,connect,Vp,se_q,iq_ref
C10,44,9,2ph_g,1.0,1.0,0.3,24,True,0.0132,True,0.0294,True,5.2888,normal,True,True,0.9183,0.9325,1.0,0.0289,True,0.9183,-0.0227,0.0
C10,44,9,2ph_g,1.0,1.0,0.3,28,True,0.2183,True,0.1148,True,87.334,asym,True,True,0.7209,0.9466,1.0,-0.0546,True,0.7209,-0.0584,0.2687
C10,44,9,2ph_g,1.0,1.0,0.3,31,True,0.2263,True,0.1164,True,90.5113,asym,True,True,0.7061,0.9451,1.0,-0.0537,True,0.7061,-0.0585,0.2908
C10,44,9,2ph_g,1.0,1.0,0.3,33,True,0.2266,True,0.1164,True,90.6225,asym,True,True,0.7056,0.945,1.0,-0.0537,True,0.7056,-0.0585,0.2917
C10,45,3,2ph_g,30.0,0.7,0.0,4,True,0.0138,True,0.0071,True,5.5103,normal,True,True,0.9704,0.9469,1.0,0.025,True,0.9704,-0.0089,0.0
C10,45,3,2ph_g,30.0,0.7,0.0,7,True,0.0126,True,0.0073,True,5.0304,normal,True,True,0.9504,0.9396,1.0,0.0271,True,0.9504,-0.0157,0.0
C10,45,3,2ph_g,30.0,0.7,0.0,10,True,0.0128,True,0.0074,True,5.1189,normal,True,True,0.9328,0.9345,1.0,0.0285,True,0.9328,-0.0204,0.0
C10,45,3,2ph_g,30.0,0.7,0.0,14,True,0.0129,True,0.0074,True,5.1588,normal,True,True,0.9255,0.933,1.0,0.0289,True,0.9255,-0.0219,0.0
C10,45,3,2ph_g,30.0,0.7,0.0,17,True,0.013,True,0.0075,True,5.19,normal,True,True,0.9223,0.9323,1.0,0.0291,True,0.9223,-0.0227,0.0
C10,45,3,2ph_g,30.0,0.7,0.0,21,True,0.0159,True,0.0011,True,6.3737,normal,True,True,0.9927,0.9533,1.0,0.0232,True,0.9927,-0.0026,0.0
C10,45,3,2ph_g,30.0,0.7,0.0,24,True,0.0135,True,0.0072,True,5.4018,normal,True,True,0.9684,0.946,1.0,0.0253,True,0.9684,-0.0098,0.0
C10,45,3,2ph_g,30.0,0.7,0.0,28,True,0.0127,True,0.0073,True,5.0713,normal,True,True,0.9418,0.9369,1.0,0.0278,True,0.9418,-0.0182,0.0
C10,45,3,2ph_g,30.0,0.7,0.0,31,True,0.0128,True,0.0073,True,5.1263,normal,True,True,0.931,0.9341,1.0,0.0286,True,0.931,-0.0208,0.0
C10,45,3,2ph_g,30.0,0.7,0.0,33,True,0.0128,True,0.0073,True,5.1306,normal,True,True,0.9302,0.9339,1.0,0.0287,True,0.9302,-0.021,0.0
C10,46,14,2ph_g,30.0,0.7,0.6,4,True,0.0139,True,0.0089,True,5.5673,normal,True,True,0.972,0.9476,1.0,0.0248,True,0.972,-0.0082,0.0
C10,46,14,2ph_g,30.0,0.7,0.6,7,True,0.0128,True,0.0256,True,5.1328,normal,True,True,0.9327,0.9351,1.0,0.0284,True,0.9327,-0.0196,0.0
C10,46,14,2ph_g,30.0,0.7,0.6,10,True,0.0685,True,0.0641,True,27.3803,asym,True,True,0.8571,0.9839,1.0,-0.0668,True,0.8571,-0.0195,0.0643
C10,46,14,2ph_g,30.0,0.7,0.6,14,True,0.1369,True,0.0913,True,54.7631,asym,True,True,0.8086,0.9646,1.0,-0.0696,True,0.8086,-0.0436,0.137
C10,46,14,2ph_g,30.0,0.7,0.6,17,True,0.1381,True,0.0915,True,55.2493,asym,True,True,0.8075,0.9642,1.0,-0.0694,True,0.8075,-0.0442,0.1387
C10,46,14,2ph_g,30.0,0.7,0.6,21,True,0.016,True,0.0009,True,6.4183,normal,True,True,0.9953,0.9537,1.0,0.0231,True,0.9953,-0.0021,0.0
C10,46,14,2ph_g,30.0,0.7,0.6,24,True,0.0145,True,0.0055,True,5.8,normal,True,True,0.9758,0.9491,1.0,0.0243,True,0.9758,-0.007,0.0
C10,46,14,2ph_g,30.0,0.7,0.6,28,True,0.0128,True,0.0214,True,5.1376,normal,True,True,0.931,0.9346,1.0,0.0285,True,0.931,-0.0202,0.0
C10,46,14,2ph_g,30.0,0.7,0.6,31,True,0.0131,True,0.0215,True,5.2234,normal,True,True,0.9236,0.9331,1.0,0.0289,True,0.9236,-0.0219,0.0
C10,46,14,2ph_g,30.0,0.7,0.6,33,True,0.0131,True,0.0215,True,5.2293,normal,True,True,0.9232,0.933,1.0,0.0289,True,0.9232,-0.022,0.0
C10,47,30,2ph_g,30.0,1.0,0.3,4,True,0.0125,True,0.0097,True,5.0079,normal,True,True,0.9614,0.9431,1.0,0.0261,True,0.9614,-0.0123,0.0
C10,47,30,2ph_g,30.0,1.0,0.3,7,True,0.0132,True,0.0234,True,5.2909,normal,True,True,0.9156,0.932,1.0,0.0291,True,0.9156,-0.0233,0.0
C10,47,30,2ph_g,30.0,1.0,0.3,10,True,0.2269,False,0.0239,True,90.7487,sym,True,False,0.91,0.8417,1.0,0.025,True,0.8983,-0.1811,0.0026
C10,47,30,2ph_g,30.0,1.0,0.3,14,True,0.2309,False,0.0241,True,92.3552,sym,True,False,0.9015,0.8464,1.0,0.0218,True,0.8913,-0.183,0.013
C10,47,30,2ph_g,30.0,1.0,0.3,17,True,0.2323,False,0.0242,True,92.9044,sym,True,False,0.8986,0.8481,1.0,0.0206,True,0.8889,-0.1836,0.0167
C10,47,30,2ph_g,30.0,1.0,0.3,21,True,0.0159,True,0.001,True,6.3611,normal,True,True,0.9918,0.9531,1.0,0.0232,True,0.9918,-0.0028,0.0
C10,47,30,2ph_g,30.0,1.0,0.3,24,True,0.013,True,0.0061,True,5.2045,normal,True,True,0.9647,0.9442,1.0,0.0258,True,0.9647,-0.0114,0.0
C10,47,30,2ph_g,30.0,1.0,0.3,28,True,0.2397,False,0.0406,True,95.8669,sym,True,False,0.882,0.8573,1.0,0.0144,True,0.8752,-0.1868,0.0372
C10,47,30,2ph_g,30.0,1.0,0.3,31,True,0.0862,True,0.0553,True,34.4677,asym,True,True,0.8369,0.9769,1.0,-0.0676,True,0.8369,-0.0296,0.0946
C10,47,30,2ph_g,30.0,1.0,0.3,33,True,0.0872,True,0.0553,True,34.8684,asym,True,True,0.836,0.9766,1.0,-0.0677,True,0.836,-0.0302,0.096
